data/mut
0.66 0.0
0.731949207724 2.76932761646e-05
0.655301102639 0.000197751333171
0.72159774924 0.000731293348299
0.641522115772 0.00153054251866
0.701581346301 0.00324099342978
0.619548119084 0.00489461142137
0.673129965836 0.00834451719248
0.590655442222 0.0107848602721
0.637787934915 0.0163406895261
0.556293950498 0.0192467419774
0.597178559426 0.0270478249843
0.517895235994 0.0299314879234
0.552824321404 0.0399057440969
0.476746079512 0.0422122290101
0.506046792478 0.0541185657019
0.433932647617 0.0553146126849
0.457937809186 0.0687931743818
0.390338761471 0.0684298158259
0.409377800115 0.0830481512254
0.346674937212 0.0807962115541
0.361076461356 0.0960863723118
0.303518504291 0.0917494671375
0.313617763907 0.107235599077
0.261352280786 0.100747486243
0.26749925701 0.115965552834
0.220595806399 0.107378114506
0.223161751612 0.121889861933
0.181627515351 0.111356405928
0.181009129755 0.124759390093
0.144798570787 0.112516322031
0.141419747987 0.124451310197
0.110440015314 0.11079994244
0.104751428571 0.120956530967
0.0788650391532 0.106245925069
0.0713419520294 0.114366861266
0.050367958209 0.0989780752701
0.0415066469701 0.104862536653
0.0252211743631 0.0891943636877
0.0155343115311 0.0927003054888
0.00367107734498 0.0771564559205
-0.00631762137535 0.0782020585701
-0.0140664141036 0.0631796900493
-0.0238280201222 0.0617438992418
-0.0278101762346 0.047623395445
-0.0368166309473 0.0437455319233
-0.0374177238046 0.0308814468071
-0.0451479764473 0.0246598604335
-0.0427883364901 0.0133729664749
-0.0487343607025 0.00496271271755
-0.0438653111634 -0.00446688813461
-0.0475378418405 -0.0148573657537
-0.0406372425268 -0.0221960939996
-0.0415710911469 -0.0343092874027
-0.0331382816807 -0.0393749162226
-0.0308971057966 -0.0529095923394
-0.0214473628463 -0.0555750668243
-0.0156277860691 -0.0701926356448
-0.0056864278806 -0.0703888916022
0.00407856693028 -0.0857208225277
0.0139822786059 -0.0834386188018
0.0280207247174 -0.0990949380571
0.0373597182449 -0.09438572156
0.0559588015702 -0.109964641625
0.0642141782442 -0.102940469186
0.0876190584992 -0.118039222752
0.0942857142857 -0.108871765047
0.122698857014 -0.123098736051
0.127290502238 -0.112017380915
0.160871212145 -0.125005633776
0.16292450923 -0.112294680552
0.201788169555 -0.123716966986
0.200865663017 -0.109711846925
0.245081940909 -0.119297085216
0.24077340865 -0.104379435494
0.290362383953 -0.111930457216
0.282284215938 -0.0965216913385
0.337209058267 -0.10193365799
0.325001315352 -0.086486383719
0.385155855243 -0.0897645910367
0.36847686779 -0.074750811184
0.433666363995 -0.0760255253826
0.412185246792 -0.0619200489485
0.482099171503 -0.0614545346929
0.455487661996 -0.0487115802897
0.529664894338 -0.0468977864302
0.497591648428 -0.0359187615634
0.575381607189 -0.0332538830829
0.537514454929 -0.0243454770336
0.618042579003 -0.0213831303369
0.574066548078 -0.0147080913826
0.656218196309 -0.0119819797623
0.605877557008 -0.00751081655489
0.688317960302 -0.00543791328914
0.631486360307 -0.00291718580538
0.712731070622 -0.00170043273823
0.649502924608 -0.000658229836452
0.728039525032 -0.000219701731153
0.658820168968 -2.49264411922e-05
0.73326 -1.50635455042e-32
